OCN,Org Name,CN,Cert
"864J","BareTelecom","SHAKEN BareTelecom 864J","https://cr.sansay.com/864J/429C7C70711E3820F0B8E1DEAE6FF3262264CB3F.pem"
"864J","BareTelecom","SHAKEN BareTelecom 864J","https://cr.sansay.com/864J/429C7C70711E3820F0B8E1DEAE6FF3262264CBE0.pem"
"864J","BareTelecom","SHAKEN BareTelecom 864J","https://cr.sansay.com/864J/429C7C70711E3820F0B8E1DEAE6FF3262264CAB2.pem"
"864J","BareTelecom","SHAKEN BareTelecom 864J","https://cr.sansay.com/864J/429C7C70711E3820F0B8E1DEAE6FF3262264CDA7.pem"
"864J","BareTelecom","SHAKEN BareTelecom 864J","https://cr.sansay.com/864J/429C7C70711E3820F0B8E1DEAE6FF3262264CB9C.pem"
"864J","BareTelecom","SHAKEN BareTelecom 864J","https://cr.sansay.com/864J/429C7C70711E3820F0B8E1DEAE6FF3262264CAF8.pem"
"864J","BareTelecom","SHAKEN BareTelecom 864J","https://cr.sansay.com/864J/429C7C70711E3820F0B8E1DEAE6FF3262264CC01.pem"
"864J","BareTelecom","SHAKEN BareTelecom 864J","https://cr.sansay.com/864J/429C7C70711E3820F0B8E1DEAE6FF3262264CAD4.pem"
"864J","BareTelecom","SHAKEN BareTelecom 864J","https://cr.sansay.com/864J/429C7C70711E3820F0B8E1DEAE6FF3262264CC24.pem"
"864J","BareTelecom","SHAKEN BareTelecom 864J","https://cr.sansay.com/864J/429C7C70711E3820F0B8E1DEAE6FF3262264CD39.pem"
"864J","BareTelecom","SHAKEN BareTelecom 864J","https://cr.sansay.com/864J/429C7C70711E3820F0B8E1DEAE6FF3262264CCCE.pem"
"864J","BareTelecom","SHAKEN BareTelecom 864J","https://cr.sansay.com/864J/429C7C70711E3820F0B8E1DEAE6FF3262264CB64.pem"
"865K","Siplink Communications","SHAKEN 865K","https://hostedpbx.siplink.in/new_cert.crt"
"866J","VocalIP","SHAKEN 866J","https://certificates.transnexus.com/866J/80cc5dd0-1bd8-4a6c-94c6-f8b3a35e51d9.pem"
"867K","Alpine Valley Consulting LLC","SHAKEN 867K","https://cr.sansay.com/867K/429C7C70711E3820F0B8E1DEAE6FF3262264C3D0.pem"
"8697","Baltimore-Washington Telephone Company","Baltimore-Washington Telephone Company SHAKEN cert 8697","https://bwt.io/8697a2.crt"
"871J","Third Base International Telecom LLC","SHAKEN 871J","https://ssc.getsipnav.com/certs/0a8c103b1a8ad924229f7602a8149b7708c8fa6c"
"873J","MobileSphere","SHAKEN 873J","https://certificates.transnexus.com/873J/73a0e710-4792-476f-860c-dcd8fc0c6b00.pem"
"880K","OmniComm Networks LLC","SHAKEN 880K","https://t5afmyc7w9iecm54.public.blob.vercel-storage.com/880K.chain.crt-eFqJ4pX5DjPnLpyRyAEm8AV6lsBJZJ.pem"
"8833","Logix Fiber Networks","SHAKEN 8833","https://cr.ccid.neustar.biz/ccid/authn/v2/certs/11159.10889.pem"
"8839","Eatel","Eatel SHAKEN Cert 8839","https://cdn-cr.cgah.tnsi.com/certs/3dc4ef07987f8fb0892c9b426513c57173ed8c3e"
"883K","Ahoi","Ahoi SHAKEN 883K","https://certificates.peeringhub.io/883K/883K.crt"
"886G","RCLEC, INC.","SHAKEN 886G RCLEC, INC.","https://cr.sansay.com/886G/429C7C70711E3820F0B8E1DEAE6FF3262264AEEA.pem"
"886G","Ringcentral","SHAKEN 886G","https://cr.ccid.neustar.biz/ccid/authn/v2/certs/11155.10893.pem"
"892K","Conveytel","Conveytel_1719257376064 SHAKEN 892K","https://conveytel.peeredge.com/cert/z6wOuJ8R.pem"
"895K","6x6 Termination","SHAKEN 895K","https://ssc.getsipnav.com/certs/f9c28e4d2a68ced32a566392621883c8d8923c97"
"899J","Telco Connection","SHAKEN 899J","https://ssc.getsipnav.com/certs/ade2fd2f0878ca60bb3d4c36501875adde925945"
"899K","Snapcom LLC","SHAKEN 899K Snapcom LLC","https://cr.sansay.com/899K/429C7C70711E3820F0B8E1DEAE6FF3262264B617.pem"
"902J","IP Link Telecom Inc.","SHAKEN IP Link Telecom Inc. 902J","https://cr.sansay.com/902J/429C7C70711E3820F0B8E1DEAE6FF3262264B92D.pem"
"902J","IP Link Telecom Inc.","SHAKEN IP Link Telecom Inc. 902J","https://cr.sansay.com/902J/429C7C70711E3820F0B8E1DEAE6FF3262264B92E.pem"
"902K","BTBIZ LLC","SHAKEN 902K","https://btbiz.peeredge.com/cert/WYrVfLvc.pem"
"912K","BBIT LLC","SHAKEN 912K","https://certificates.clearip.com/0449db64-4795-4735-b359-8dec139b2913/0bf86e556a50775ef791732611e82836.pem"
"914H","Nextiva, Inc","SHAKEN 914H","https://cr.sansay.com/914H/429C7C70711E3820F0B8E1DEAE6FF3262264C0AE.pem"
"9157","Momentum Telecom","SHAKEN 9157","https://cr.sansay.com/9157/429C7C70711E3820F0B8E1DEAE6FF3262264CCDC.pem"
"916J","Fusion Networks","SHAKEN 916J","https://certificates.clearip.com/48c90e4a-a2cf-4e37-bd41-4c9bf99d32ac/56ecf74965e1221a51e8a8085465b7c4.pem"
"920J","InteractiveTel, LLC","SHAKEN InteractiveTel, LLC 920J","https://cr.sansay.com/920J/429C7C70711E3820F0B8E1DEAE6FF3262264CC6E.pem"
"920J","InteractiveTel, LLC","SHAKEN InteractiveTel, LLC 920J","https://cr.sansay.com/920J/429C7C70711E3820F0B8E1DEAE6FF3262264CD68.pem"
"920J","InteractiveTel, LLC","SHAKEN InteractiveTel, LLC 920J","https://cr.sansay.com/920J/429C7C70711E3820F0B8E1DEAE6FF3262264CB4B.pem"
"9262","Utility Telecom Group, LLC","Utility SHAKEN 9262","https://cdn-cr.cgah.tnsi.com/certs/163df7e9d1e2d91487cc2788653619a671bc9187"
"930K","QEMERT Pro Technology SRL","SHAKEN 930K","https://certs.telonium.net/24/ebf37ff6.crt"
"932K","Alliance Phones","SHAKEN 932K Alliance Phones","https://cr.sansay.com/932K/429C7C70711E3820F0B8E1DEAE6FF32622649E9F.pem"
"938K","Lynktel","SHAKEN 938K Lynktel","https://lynktelecom.peeredge.com/cert/3pm1Luxn.pem"
"939H","Commio","SHAKEN 939H","https://storage.googleapis.com/stirshaken/939h6112024.pem"
"939K","Wavecall LLC","Wavecall LLC_1718137942094 SHAKEN 939K","https://certificates.peeringhub.io/939K/OEwhmbDj/939K.crt"
"940K","Belthrough","SHAKEN 940K","https://cdn.cnxcdn.com/shaken/2845505593.crt"
"9451","Matrix","SHAKEN 9451","https://cr.sansay.com/9451/429C7C70711E3820F0B8E1DEAE6FF3262264CC6F.pem"
"951J","Zultys, Inc","SHAKEN 951J","https://zultys-pem-cert-2022.s3.amazonaws.com/b0e8d800221ea37e21e5a76775c1661e.pem"
"952J","Syndeo LLC dba Broadvoice","SHAKEN 952J","https://certificates.transnexus.com/952J/55404943-85d3-4866-bd57-4d10961bcfde.pem"
"9555","Hypercube Networks LLC","SHAKEN 9555","https://46labsconvo.peeredge.com/cert/9lF0pGoJ.pem"
"955G","LIBERTY CABLEVISION OF PUERTO RICO LLC","SHAKEN 955G","https://prod001-prod011-cr.rbbnidhub.com/MudcHJqGRz/Libertyjune2025"
"962J","Versatel LLC","SHAKEN 962J","https://eco.peeredge.com/cert/epqK2O2z.pem"
"963J","Freevoice Inc","SHAKEN 963J","https://freevoiceusa.com/963J_24"
"969H","Google Voice Inc.","Google SHAKEN cert 969H","https://www.gstatic.com/gtp/stir/PG_GphG9sQai3mLLqJRyFQ.pem"
"973J","Vibratel LLC","SHAKEN 973J","https://ssc.getsipnav.com/certs/a2c9227e31132af2fc23ea1fde8e8371790c4655"
"974K","SIP Crew LLC","SHAKEN 974K","https://cdn.cnxcdn.com/shaken/58c3abfdfe.crt"
"979K","Vonexta Inc","SHAKEN 979K","https://certs.telonium.net/24/e29dc4ea.crt"
"982J","IPROT Inc","SHAKEN 982J","https://certificates.transnexus.com/982J/ad3f0ed7-1baa-4048-b65e-13a9dad461cf.pem"
"983J","ESI","SHAKEN 983J","https://certificates.clearip.com/59ebb7c1-25bd-4dfc-9794-fcb104b2f66a/8a0742ba0a4e9af75279fcdf0e8f2fa2.pem"
"983J","ESI","SHAKEN 983J","https://certificates.clearip.com/59ebb7c1-25bd-4dfc-9794-fcb104b2f66a/6237257e583559a110923633676c01df.pem"
"986K","7G Network, Inc","SHAKEN 986K","https://cr.sansay.com/986K/429C7C70711E3820F0B8E1DEAE6FF3262264CA78.pem"
"987J","Voiply, LLC","SHAKEN Voiply, LLC 987J","https://cr.sansay.com/987J/429C7C70711E3820F0B8E1DEAE6FF3262264BE70.pem"
"988J","ASIA PACIFIC NETWORK CORPORATION","SHAKEN ASIA PACIFIC NETWORK CORPORATION 988J","https://cr.sansay.com/988J/429C7C70711E3820F0B8E1DEAE6FF3262264CD6A.pem"
"988J","ASIA PACIFIC NETWORK CORPORATION","SHAKEN ASIA PACIFIC NETWORK CORPORATION 988J","https://cr.sansay.com/988J/429C7C70711E3820F0B8E1DEAE6FF3262264CB72.pem"
"988J","ASIA PACIFIC NETWORK CORPORATION","SHAKEN ASIA PACIFIC NETWORK CORPORATION 988J","https://cr.sansay.com/988J/429C7C70711E3820F0B8E1DEAE6FF3262264CBED.pem"
"988J","ASIA PACIFIC NETWORK CORPORATION","SHAKEN ASIA PACIFIC NETWORK CORPORATION 988J","https://cr.sansay.com/988J/429C7C70711E3820F0B8E1DEAE6FF3262264CB06.pem"
"988J","ASIA PACIFIC NETWORK CORPORATION","SHAKEN ASIA PACIFIC NETWORK CORPORATION 988J","https://cr.sansay.com/988J/429C7C70711E3820F0B8E1DEAE6FF3262264CD46.pem"
"988J","ASIA PACIFIC NETWORK CORPORATION","SHAKEN ASIA PACIFIC NETWORK CORPORATION 988J","https://cr.sansay.com/988J/429C7C70711E3820F0B8E1DEAE6FF3262264CDDA.pem"
"988J","ASIA PACIFIC NETWORK CORPORATION","SHAKEN ASIA PACIFIC NETWORK CORPORATION 988J","https://cr.sansay.com/988J/429C7C70711E3820F0B8E1DEAE6FF3262264CABF.pem"
"988J","ASIA PACIFIC NETWORK CORPORATION","SHAKEN ASIA PACIFIC NETWORK CORPORATION 988J","https://cr.sansay.com/988J/429C7C70711E3820F0B8E1DEAE6FF3262264CC71.pem"
"988J","ASIA PACIFIC NETWORK CORPORATION","SHAKEN ASIA PACIFIC NETWORK CORPORATION 988J","https://cr.sansay.com/988J/429C7C70711E3820F0B8E1DEAE6FF3262264CB4D.pem"
"988J","ASIA PACIFIC NETWORK CORPORATION","SHAKEN ASIA PACIFIC NETWORK CORPORATION 988J","https://cr.sansay.com/988J/429C7C70711E3820F0B8E1DEAE6FF3262264CA56.pem"
"988J","ASIA PACIFIC NETWORK CORPORATION","SHAKEN ASIA PACIFIC NETWORK CORPORATION 988J","https://cr.sansay.com/988J/429C7C70711E3820F0B8E1DEAE6FF3262264CDB3.pem"
"988J","ASIA PACIFIC NETWORK CORPORATION","SHAKEN ASIA PACIFIC NETWORK CORPORATION 988J","https://cr.sansay.com/988J/429C7C70711E3820F0B8E1DEAE6FF3262264CAE2.pem"
"988J","ASIA PACIFIC NETWORK CORPORATION","SHAKEN ASIA PACIFIC NETWORK CORPORATION 988J","https://cr.sansay.com/988J/429C7C70711E3820F0B8E1DEAE6FF3262264CC50.pem"
"988J","ASIA PACIFIC NETWORK CORPORATION","SHAKEN ASIA PACIFIC NETWORK CORPORATION 988J","https://cr.sansay.com/988J/429C7C70711E3820F0B8E1DEAE6FF3262264CA9E.pem"
"988J","ASIA PACIFIC NETWORK CORPORATION","SHAKEN ASIA PACIFIC NETWORK CORPORATION 988J","https://cr.sansay.com/988J/429C7C70711E3820F0B8E1DEAE6FF3262264CD8F.pem"
"988J","ASIA PACIFIC NETWORK CORPORATION","SHAKEN ASIA PACIFIC NETWORK CORPORATION 988J","https://cr.sansay.com/988J/429C7C70711E3820F0B8E1DEAE6FF3262264CC93.pem"
"988J","ASIA PACIFIC NETWORK CORPORATION","SHAKEN ASIA PACIFIC NETWORK CORPORATION 988J","https://cr.sansay.com/988J/429C7C70711E3820F0B8E1DEAE6FF3262264CBCC.pem"
"988J","ASIA PACIFIC NETWORK CORPORATION","SHAKEN ASIA PACIFIC NETWORK CORPORATION 988J","https://cr.sansay.com/988J/429C7C70711E3820F0B8E1DEAE6FF3262264CA32.pem"
"988J","ASIA PACIFIC NETWORK CORPORATION","SHAKEN ASIA PACIFIC NETWORK CORPORATION 988J","https://cr.sansay.com/988J/429C7C70711E3820F0B8E1DEAE6FF3262264CB29.pem"
"988J","ASIA PACIFIC NETWORK CORPORATION","SHAKEN ASIA PACIFIC NETWORK CORPORATION 988J","https://cr.sansay.com/988J/429C7C70711E3820F0B8E1DEAE6FF3262264CBA9.pem"
"988J","ASIA PACIFIC NETWORK CORPORATION","SHAKEN ASIA PACIFIC NETWORK CORPORATION 988J","https://cr.sansay.com/988J/429C7C70711E3820F0B8E1DEAE6FF3262264CA79.pem"
"991K","ABvoiptel LLC","SHAKEN 991K","https://coztel.peeredge.com/cert/mLLEnVJO.pem"
"996H","Airespring","SHAKEN 996H","https://cr.sansay.com/996H/429C7C70711E3820F0B8E1DEAE6FF3262264BFDC.pem"
"997E","Bandwidth.com CLEC LLC","SHAKEN 997E","https://bw-shaken-cert-pub.s3.us-east-1.amazonaws.com/997E_20260327.pem"
